"ID","latitude","longitude"
"1","1.89130217356221","102.99066987064"
"2","2.69265602965067","103.155519110568"
"3","2.00110207137266","103.606107033038"
"4","1.95718297187486","104.364413536708"
"5","2.54998323756138","104.738071813879"
"6","1.96816285561228","105.023810496421"
"7","0.847913540954544","105.155689888363"
"8","0.287640511852391","104.793021560521"
"9","0.243695669855263","103.51818743841"
"12","0.891853790685367","102.737901036083"
